4119	-1045
4319	365
4519	343
4719	101
4919	-607
5119	-351
120	-1968
320	259
520	440
920	-2198
1120	-1080
1320	-142
1520	-36655
1720	-902
1920	109
2120	267
2320	-60
2520	-380
2720	-27971
2920	-1211
3120	-1276
3320	-3056
3520	-3805
3920	-9056
4120	-1229
4320	-652
4520	1481
4720	-1708
4920	12
5120	-53
121	-4226
321	-575
521	476
721	300
1121	501
1321	-359
1521	-2677
1721	-1289
1921	-1652
2121	-2311
2321	-456
2521	-627
2721	-388
2921	-1540
3121	-744
3321	-244
3521	-1817
3721	-3388
3921	-2638
4121	74
4321	-3752
4521	-3070
4721	-4527
4921	472
5121	-1939
122	-2576
322	360
522	-737
722	481
922	-801
1122	-796
1322	-1147
1522	-1131
1722	-4644
1922	79
2122	-3314
2322	22
2522	-8476
2722	-1090
2922	-23833
3122	362
3322	-522
3522	-1789
3722	-122
3922	-1121
4122	-93
4322	197
4522	210
4722	442
4922	-793
5122	-238
123	-2561
323	339
523	-1061
723	299
923	-287
1123	-477
1323	182
1523	173
1723	-678
1923	-9797
2123	-1784
2323	-857
2523	-7227
2723	469
2923	-1309
3123	113
3323	-1925
3523	-3137
3723	299
3923	-2029
4123	-1258
4323	263
4523	317
4723	-3188
4923	52
5123	-3033
124	-5602
324	678
524	-405
724	-373
924	842
1124	-77
1324	-472
1524	-1348
1724	-3950
1924	284
2124	-3737
2324	-8112
2524	-2898
2724	-1160
2924	-2116
3124	-374
3324	-184
3524	-82
3724	-570
3924	294
4124	-1511
4324	-8
4524	-1578
4724	-2760
4924	-827
5124	469
125	-7324
325	-231
525	-2267
725	-1939
925	-399
1125	-1356
1325	352
1525	-482
1725	-10033
1925	-1778
2125	-2797
2325	-275
2525	-193
2725	796
2925	-204
3125	633
3325	-114
3525	-5059
3725	224
3925	-2520
4125	-295
4325	-1430
4525	-2081
4725	-4114
4925	-7487
5125	-120
126	-3914
326	95
526	-6734
726	-2432
926	-4241
1126	304
1326	-396
1526	-423
1726	-35
1926	-91
2126	-520
2326	-366
2526	525
2726	648
2926	-1274
3126	-2330
3326	-118
3526	-167
3726	21
3926	-10997
4126	-378
4326	-379
4526	-42
4726	781
4926	-1356
5126	-519
127	-2640
327	899
527	-586
727	-1820
927	1227
1127	58
1327	-5166
1527	-1327
1727	259
1927	-5788
2127	-813
2327	-997
2527	-1056
2727	814
2927	-27
3327	-464
3527	-1234
3727	-2297
3927	-13966
4127	41
4327	141
4527	-7169
4727	-3164
4927	-2046
5127	-3008
128	-1827
328	875
528	-6259
728	-11613
928	-497
1128	-730
1328	-2375
1528	-12828
1728	683
1928	-1291
2128	-1162
2328	-9061
2528	-2387
2728	450
2928	-4367
3328	-2178
3528	-1286
3728	-87
3928	-2671
4128	-1547
4328	-3380
4528	505
4728	-608
4928	-469
5128	68
129	-4158
329	278
529	-2096
729	-205
929	-4128
1129	-7369
1329	-2097
1529	-1937
1729	224
1929	420
2129	-2269
2329	-535
2529	297
2729	844
2929	-809
3129	-29891
3329	-229
3529	152
3729	-4248
3929	-1504
4129	-2603
4329	-763
4529	-1369
4729	-1205
4929	104
5129	548
130	-1446
330	1046
730	-889
930	-1445
1130	-1317
1330	-1298
1530	-3019
1730	-292
1930	-1740
2130	-373
2330	-568
2530	-633
2730	346
2930	-4570
3130	246
3330	448
3530	27
3730	-1726
3930	-5094
4130	827
4330	-1970
4530	-5091
4730	-3616
4930	-1323
5130	185
131	-5574
331	771
531	-2442
731	-64
931	173
1131	-1641
1331	-523
1531	444
1731	-5299
1931	-4118
2131	-546
2331	-2652
2531	-99
2731	-129
2931	-9344
3131	-23645
3331	-58
3531	-1231
3731	-7402
3931	-28364
4131	-355
4331	-4170
4531	-67
4731	-1045
4931	-176
5131	871
132	-3034
332	183
532	-1551
732	-1361
932	-4391
1132	-432
1332	-962
1532	-37
1732	-840
1932	148
2132	-4082
2332	-1155
2532	-231
2732	564
2932	-4451
3132	554
3332	-2114
3532	424
3732	4
3932	-570
4132	-2471
4332	-1118
4532	-2736
4732	-983
4932	234
5132	-2373
133	-4075
533	-1527
733	-1069
933	-5754
1133	-1074
1333	-531
1533	-629
1733	189
1933	-12921
2133	135
2333	-1595
2533	-2789
2733	136
2933	-1084
3133	-2907
3333	-2410
3533	17
3733	-1658
3933	-5267
4333	-4140
4533	-1859
4733	-1410
4933	-10746
5133	-169
134	-14813
534	-5166
734	728
934	-1494
1134	-622
1334	-1516
1534	253
1734	-746
2134	-202
2334	-5615
2534	-858
2734	-58
2934	-1901
3134	-790
3334	-110
3534	-2347
3734	-13920
3934	-651
4134	-1807
4334	-23
4534	-3015
4734	-3073
4934	-5062
5134	-310
135	-8227
335	1135
535	-2448
735	-1392
935	-720
1135	-10681
1335	-299
1535	-13413
1735	701
1935	-2041
2135	-722
2335	-999
2535	-10303
2735	-4052
2935	-827
3135	-2934
3335	-151
3535	-279
3735	-838
3935	-1711
4135	-5733
4335	-1901
4535	-1375
4735	539
4935	-4982
5135	274
136	-878
336	-207
536	-3971
736	-165
936	-758
1136	-1641
1336	331
1536	-1213
1736	-8502
1936	1051
2136	-1666
2336	-4623
2536	-60
2736	-52
2936	-544
3136	-2336
3336	-321
3536	-2017
3736	-4622
3936	-504
4136	-2232
4336	-3483
4536	-8811
4736	-3625
4936	-1523
5136	278
137	-1331
337	-2429
537	-4969
737	-145
937	-6447
1137	-36691
1337	84
1537	-1658
1737	-415
1937	-4474
2137	-2680
2337	-5747
2537	-158
2737	514
2937	-902
3137	-1495
3337	-4838
3537	50
3737	679
3937	-13710
4137	-3656
4337	-6067
4537	-2911
4737	-2697
5137	-1951
138	-2507
338	-8554
538	-484
738	-837
938	-122
1138	374
1338	-1773
1538	-9921
1938	-1729
2138	-628
2538	-1668
2738	-598
2938	126
3138	-3309
3338	360
3538	26
3738	6
3938	-2517
4138	-1265
4338	-79
4538	-544
4738	-4438
4938	166
5138	-523
139	217
339	-15412
539	-1193
739	-1837
939	-1305
1139	-5995
1339	-689
1539	-2355
1739	-1352
1939	-2467
2139	-882
2339	350
2539	-533
2739	-2628
2939	-2109
3139	-214
3339	157
3539	-721
3739	341
3939	-2109
4139	-15749
4339	-4047
4539	-4108
4739	234
4939	-3837
5139	737
140	-1766
340	-4282
540	-760
740	189
940	-428
1140	-39
1340	-586
1540	-847
1740	-107
1940	-1435
2140	-964
2340	751
2540	-1776
2740	1483
2940	-5247
3140	-2941
3340	479
3540	-4612
3740	-600
3940	-5228
4140	501
4340	-2379
4540	-378
4740	-845
4940	470
5140	-2465
141	118
341	-3310
541	-2107
741	-1419
941	-3882
1141	407
1341	-228
1541	-678
1741	889
1941	-1819
2141	-3931
2341	-561
2541	-1007
2741	786
2941	-1881
3141	-4799
3341	330
3541	-2255
3741	414
3941	-8120
4141	-1363
4341	-930
4541	-6272
4741	-2492
4941	-880
5141	-528
142	-1693
542	-2235
742	-19
942	-893
1142	-2016
1342	-491
1542	-63
1742	-212
1942	-49
2142	-9158
2342	293
2542	-4537
2742	-529
2942	-3645
3142	-2728
3342	-189
3542	-775
3742	123
3942	-1077
4142	285
4342	-2126
4542	-987
4742	-1427
4942	966
5142	-2764
143	-2981
343	-9010
543	-14164
743	-27
943	150
1143	663
1343	-4294
1543	-1461
1743	-154
1943	-8018
2143	-3305
2343	384
2543	-1753
2743	517
2943	-5586
3143	-658
3343	-183
3543	-305
3743	-887
3943	-3738
4143	-1257
4343	-1484
4543	-275
4743	111
4943	-902
5143	-9555
144	-1343
344	676
544	-2851
744	114
944	-3000
1144	-1141
1344	-2072
1544	-2404
1744	367
1944	-2498
2144	-1633
2344	-1111
2544	-9706
2744	-4503
2944	-1640
3144	-3973
3344	-1314
3544	-648
3744	404
3944	241
4144	1001
4344	-11915
4544	-4145
4744	-523
5144	-1540
145	-849
345	-1962
545	-314
745	-674
945	-909
1145	-170
1345	295
1545	-5234
1745	753
1945	-2423
2145	-1514
2345	-729
2545	-2094
2745	506
2945	53
3145	-686
3345	-1722
3545	357
3745	436
3945	-7339
4145	-2291
4345	-233
4545	-2352
4745	-74
4945	-1121
146	-1388
346	-1689
546	721
746	310
946	271
1146	-602
1346	-1919
1546	-4982
1746	-5795
1946	309
2146	-942
2346	-2082
2546	-904
2746	504
2946	-6175
3146	-3895
3346	-609
3546	-2216
3746	-495
3946	-2572
4146	-319
4346	236
4746	147
4946	205
5146	364
147	-3162
547	-5534
747	703
947	-2383
1147	-2258
1347	1006
1547	-74
1747	-35
1947	-651
2147	-1405
2347	-51
2547	-4630
2747	-334
2947	4
3147	-2700
3347	-5403
3547	-3192
3747	-1808
3947	-3479
4147	272
4347	-2672
4547	-3680
4747	-426
4947	-432
5147	338
148	-1298
348	-2093
548	-2695
748	-1354
948	32
1148	-5833
1348	-205
1548	-2318
1748	-2012
1948	401
2148	-664
2348	-494
2548	-778
2748	-256
2948	-3895
3148	-4639
3348	320
3548	-3839
3748	-7439
3948	-1121
4148	-708
4348	199
4548	-4039
4748	-42
4948	-1099
5148	-2913
149	127
349	-6976
549	-2583
749	656
949	-334
1149	-287
1349	-2334
1549	66
1749	-292
1949	-466
2149	-2435
2349	-78
2549	-2111
2749	-2780
2949	-1244
3149	-1711
3349	391
3549	-13525
3749	-65
3949	-943
4149	730
4349	-2121
4549	-2429
4949	-2512
5149	-2625
150	-2663
350	-2483
550	-6446
750	-954
950	-6493
1150	-1373
1350	-5472
1550	-6295
1750	-2924
1950	-29114
2150	1174
2350	-2579
2550	-2073
2750	-1293
2950	332
3150	-4969
3350	192
3550	-1337
3750	1074
3950	-6883
4150	576
4350	-3589
4550	18
4750	-2430
4950	-1546
5150	-1997
151	-1354
351	-13447
551	-2700
751	-957
951	-3225
1151	-2584
1351	-8390
1551	-1125
1751	-2917
1951	-785
2151	-1773
2551	-4912
2751	-1213
2951	-288
3351	153
3551	-616
3751	-2000
3951	-316
4151	-154
4351	-2155
4551	-1290
4751	-2403
4951	-2153
5151	-681
352	-17772
552	-1324
752	14
952	-1413
1152	232
1352	-1689
1552	289
1752	-1030
1952	-1958
2152	-1075
2352	-476
2552	-2979
2752	-2403
2952	-3618
3152	-1974
3352	-409
3552	504
3752	-2115
3952	-2678
4152	-2138
4352	-7511
4552	-3054
4752	-2260
4952	-1014
5152	-4551
153	642
353	470
553	-1222
753	-110
953	268
1153	-178
1353	-1122
1553	-987
1753	541
1953	542
2153	-5793
2353	-1039
2553	-1277
2753	706
2953	-2469
3153	-3751
3353	-1176
3553	-3679
3753	-1317
3953	-2663
4153	-2539
4353	-286
4553	-3297
4753	-80
4953	-2
5153	-2583
154	-1943
354	-1897
554	-5657
754	-2875
954	-2598
1154	-2395
1354	-4641
1554	-1751
1754	-35743
1954	-40
2154	-3154
2354	662
2554	-3970
2754	-1855
2954	-2056
3154	-1722
3354	-24
3754	-3340
3954	-3416
4354	-4860
4554	-7012
4754	-455
4954	-1435
5154	-4129
155	613
355	-333
555	874
755	230
955	-569
1155	-21147
1355	-6502
1555	-2980
1755	-1404
1955	31
2155	-1611
2355	-37
2555	-213
2755	-3345
2955	-5989
3155	-2556
3355	491
3555	-32
3755	140
3955	-4693
4355	-808
4555	-1500
4955	-1289
5155	-1068
156	1050
356	166
556	-6519
756	-507
956	-26018
1156	-202
1356	-7435
1556	-1429
1756	-112
1956	-7917
2156	-1446
2356	270
2556	-1246
2756	469
2956	-8198
3156	488
3356	-1226
3556	556
3756	-6
3956	-1629
4156	-480
4356	-295
4556	260
4756	269
4956	-208
5156	-10
157	455
357	-74
557	-1162
757	341
957	-2663
1157	-2409
1357	-16146
1557	-2148
1757	-5453
1957	-1071
2157	-2731
2357	-466
2557	-21355
2757	-422
2957	-2860
3157	-531
3357	142
3757	-1295
3957	-1068
4157	-2635
4357	-677
4557	-438
4757	-369
4957	-1231
5157	-223
158	-3346
358	-1311
558	-1076
758	-4521
958	-2310
1158	-1974
1358	-1842
1558	-1567
1758	-1933
1958	-6
2158	-3043
2358	745
2558	-29357
2758	296
3158	-2924
3358	-2956
3558	-2342
3758	399
3958	-9933
4158	-3798
4358	-486
4558	-1756
4758	-335
4958	159
5158	-11379
159	-841
359	-1853
559	-3128
759	-903
959	-2404
1159	-2293
1359	-7296
1559	-1103
1759	-6337
1959	-10138
2159	-1464
2359	332
2559	-3669
2759	292
2959	-5014
3159	-1177
3359	-28
3559	-1956
3759	128
3959	-4518
4359	-1256
4559	-2332
4759	-979
4959	-589
5159	-2862
160	-305
560	-1431
760	480
960	-1414
1160	-908
1360	-1053
1560	-2590
1760	-3923
1960	-1561
2160	-1639
2360	367
2560	-99
2760	642
2960	-1793
3160	178
3360	-2963
3560	-2088
3760	-152
3960	-1040
4160	-5317
4360	-2292
4560	-3956
4760	381
4960	-670
5160	-2218
161	-8993
361	-2257
561	-838
761	-914
961	-2597
1161	-2755
1361	-2260
1561	-305
1761	-857
1961	-831
2161	-2543
2361	187
2561	-30109
2761	734
2961	307
3161	-892
3361	-1202
3561	-866
3761	1294
3961	-1985
4161	-6315
4361	-2330
4561	-1889
4761	-54
4961	151
5161	-4335
162	-1061
362	-8539
562	-127
762	-4313
962	-3775
1162	69
1362	-3247
1562	-1354
1762	-5135
1962	372
2162	-2923
2362	154
2562	9
2762	-2969
2962	-291
3162	-416
3362	-816
3562	-19
3762	-9469
3962	407
4162	-1758
4362	307
4562	-1466
4762	361
4962	-2638
5162	337
163	832
363	-3142
563	389
763	-176
963	-1795
1163	-614
1363	-928
1563	-3071
1763	-2694
1963	-1508
2163	-3431
2363	1529
2563	10
2963	-67
3163	-366
3363	477
3563	-2475
3763	-2995
3963	-770
4163	-9220
4363	19
4563	-3710
4763	400
4963	-1004
164	-772
364	-2254
564	-51
764	163
964	-2224
1164	-861
1364	-406
1564	-255
1764	-1497
1964	223
2164	-237
2364	-169
2564	-1242
2764	-1691
2964	389
3164	-919
3364	-403
3564	-824
3764	-1052
3964	-2715
4164	34
4364	-33256
4564	-2069
4764	-1646
4964	287
5164	-1296
165	-721
565	-532
765	176
965	-6975
1165	-714
1365	-764
1565	649
1765	-3228
1965	-99
2165	-2523
2365	-177
2565	-31981
2765	478
2965	526
3165	-1952
3365	-1468
3565	-5479
3765	-372
3965	-1031
4165	662
4365	554
4565	-3513
4765	-4511
4965	-2089
5165	-6956
166	-447
366	-4669
566	-7846
766	-595
966	-3771
1166	965
1366	-7867
1566	859
1766	-2352
1966	-1738
2166	-1363
2366	757
2566	-814
2766	781
2966	-1145
3166	-532
3366	-1361
3566	-360
3766	346
3966	-4354
4166	-11206
4366	-707
4566	544
4766	-9602
4966	669
5166	-3479
167	-3593
367	-6256
567	-199
767	-423
967	-3124
1167	197
1367	-2193
1567	-3073
1767	45
1967	-7642
2167	-1811
2367	501
2567	-2322
2767	1042
2967	-1022
3167	-9327
3367	116
3567	-73
3767	696
3967	-1353
4167	-1131
4367	311
4567	-3590
4767	-936
4967	-662
5167	-2296
168	-9313
368	-6675
568	-2035
768	-963
968	201
1168	40
1368	-3058
1568	-627
1768	-1193
1968	-1537
2168	392
2368	524
2568	-3391
2768	425
2968	-1469
3168	-2636
3368	-470
3568	-428
3768	561
3968	-689
4168	-280
4368	-2049
4568	-74
4768	292
4968	95
5168	-1879
169	-2843
369	-587
569	-1742
769	-719
1169	-11006
1369	-8184
1569	-278
1769	-6056
1969	166
2169	-2859
2369	-1699
2569	-1088
2769	-1023
2969	-3410
3169	-1376
3369	151
3569	-66
3769	-1239
3969	265
4169	-2897
4369	-11574
4569	-814
4769	-1595
4969	-1000
5169	-310
170	-728
370	66
570	-2815
770	-1712
970	-1406
1170	-4574
1370	-3476
1570	-174
1770	-3407
1970	-555
2170	-2010
2370	-4074
2570	92
2770	-1230
2970	-1055
3170	553
3370	-641
3570	947
3770	-30245
3970	-304
4170	269
4370	-3956
4570	-2318
4770	23
4970	378
5170	-1942
171	-8482
371	-7573
571	426
771	-391
971	-2133
1171	-459
1371	-3300
1571	-4235
1771	-4951
1971	-209
2171	-4293
2571	27
2771	1321
2971	-6516
3171	-10492
3371	-139
3571	615
3771	-4880
3971	-12654
4171	-2251
4371	-934
4571	-9262
4771	626
4971	-1554
5171	-2820
172	263
372	-1594
572	-959
772	-1423
972	-1660
1172	147
1372	313
1572	168
1772	-437
1972	-1685
2172	-793
2372	-397
2572	-1602
2772	319
2972	-3008
3172	127
3372	485
3572	250
3772	930
3972	-3429
4172	-1126
4372	-1049
4572	-1526
4772	-2666
4972	-57
5172	-3903
173	275
373	1357
573	-564
773	-182
973	-17418
1173	-449
1373	-1110
1573	772
1773	-1919
2173	-2612
2373	391
2573	-422
2773	-8412
2973	689
3173	-2103
3373	58
3573	-15707
3773	146
3973	587
4173	-5043
4373	112
4573	-3574
4773	-1369
4973	111
5173	-2262
174	-128
374	66
574	-3753
774	-4813
974	312
1174	-2927
1374	-1081
1574	-17
1774	-413
1974	-107
2174	-1031
2374	416
2574	-7252
2774	752
2974	-3245
3174	-687
3374	-584
3574	-10074
3774	-1274
3974	-1315
4174	-1582
4374	-1459
4574	-2903
4774	-299
4974	-748
5174	-2838
175	274
375	-265
575	-22185
775	436
975	-12481
1175	-1666
1375	-4525
1575	-1708
1775	-2086
1975	-3231
2175	-948
2375	-4173
2575	167
2775	-1646
2975	1048
3175	225
3375	-717
3575	-16939
3775	716
3975	368
4175	-2723
4375	-1649
4575	-4415
4975	444
5175	-13
176	-1379
376	-646
576	-42123
776	128
976	-440
1176	662
1376	-8503
1576	625
1976	-7062
2176	-2809
2376	821
2576	-5072
2976	527
3176	-2400
3376	-33902
3576	-14171
3776	-281
3976	604
4176	-2555
4376	-854
4576	-8556
4776	-2215
4976	-30
5176	-349
177	-3875
377	-2416
577	-3091
977	-1642
1177	-245
1377	-2599
1577	-2295
1777	-7618
1977	-2134
2177	-1623
2377	-190
2577	-563
2777	191
2977	412
3177	-1259
3377	-34743
3577	-15870
3777	94
3977	318
4177	-4154
4377	-2605
4577	-4756
4777	-2160
4977	429
5177	-2148
178	175
378	137
578	-3481
778	-275
978	-891
1178	-46
1378	-15896
1578	1421
1778	-7985
2178	-2201
2378	-4404
2578	249
2778	-1199
2978	198
3178	29
3378	-368
3578	-3902
3778	67
3978	-250
4178	-2833
4378	875
4578	-6172
4778	380
4978	121
5178	-6998
179	-5040
379	-1300
579	-6484
779	142
979	76
1179	-43
1379	-3987
1579	-3403
1779	-1362
1979	347
2179	-3814
2379	-346
2579	-459
2779	412
2979	348
3179	164
3379	446
3579	-2031
3779	605
3979	-1604
4179	-1992
4379	-6303
4579	-1443
4779	-5018
4979	-82
5179	-6957
180	-6541
380	-702
580	770
980	-1514
1180	-4688
1380	-2237
1580	947
2180	-1236
2380	344
2580	-820
2780	265
2980	-530
3180	314
3380	823
3780	-625
3980	274
4180	-488
4380	741
4580	-2074
4780	289
181	-4029
381	-2725
581	-1511
781	116
981	-120
1181	-3959
1381	-4394
1581	-1770
1781	-6076
2181	-3823
2381	-1075
2581	127
2781	-461
2981	-2518
3181	-1232
3381	-517
3581	-316
3781	-1636
3981	-86
4181	-5254
4381	-1089
4781	-4907
4981	-25288
5181	-268
182	-1543
382	-118
582	-1350
982	-6286
1182	-203
1582	-1333
1782	-35082
1982	-11798
2182	-5587
2582	422
2782	1789
2982	-1243
3182	601
3382	159
3582	-5064
3782	109
3982	-1425
4182	-7523
4582	-1811
4782	-2833
5182	-556
183	-1438
383	-1280
583	-1416
783	-2148
983	-2544
1183	-553
1383	-2272
1583	-2367
1783	-3334
1983	-205
2183	-84
2383	612
2583	-781
2783	-2395
2983	-2405
3183	420
3383	-1930
3583	-9083
3783	379
3983	-1861
4183	-1669
4383	-498
4583	-7164
4783	-1317
4983	359
184	-688
384	-2586
584	-285
784	107
984	-335
1184	-1120
1384	-2749
1584	-1010
1784	-4096
1984	-2256
2184	-594
2384	552
2584	448
2784	-3252
2984	-1593
3184	-4822
3384	205
3584	1552
3784	-621
3984	-1536
4184	-128
4384	170
4584	-3936
4784	-2795
4984	-1910
5184	-1296
185	-2700
385	-15180
585	425
985	-829
1185	-3340
1385	681
1585	-3349
1785	-19
1985	566
2185	-2147
2385	370
2585	-1373
2785	-5647
2985	-1570
3185	-1327
3385	143
3585	150
3785	-1689
3985	-697
4185	-1376
4385	-501
4585	-191
4785	318
4985	-1438
5185	-2170
186	-13405
386	220
586	-696
786	-75
986	-5541
1186	-4631
1586	-1997
1786	-448
1986	-804
2186	-437
2386	-106
2586	446
2786	-6449
2986	-1617
3186	-849
3386	-76
3586	-11732
3786	-1174
3986	713
4186	55
4386	235
4586	-564
4786	-793
4986	-3549
5186	-2682
187	-557
387	-2741
587	-494
787	350
987	-1558
1187	-1424
1387	920
1587	371
1987	687
2187	-3146
2387	947
2587	527
2787	-1474
2987	745
3187	-309
3387	423
3587	-92
3787	-1269
3987	-411
4187	-5216
4387	466
4587	498
4787	-5859
4987	-3238
5187	183
188	-1230
388	-237
588	-323
788	-2745
988	-1628
1188	-2730
1388	-31892
1788	-17
1988	-4229
2188	-1583
2388	-3974
2588	-33635
2788	-1025
2988	-1481
3188	-37
3388	-1316
3588	-1161
3788	367
3988	767
4188	-2947
4388	-243
4588	-2166
4788	-1079
4988	-4781
5188	-3008
189	-6774
389	2
589	-1024
789	-75
989	-3601
1189	-3871
1389	-4168
1589	-2545
1789	-54
1989	-9016
2189	-1457
2389	-4327
2589	58
2789	-1733
2989	-359
3189	-1734
3389	-102
3589	-117
3789	-6736
3989	-508
4189	1339
4389	-34466
4589	-4565
4789	-2126
4989	-638
5189	-93
190	-6442
390	-601
590	-860
790	215
990	-739
1190	-2372
1390	-6508
1590	-80
1790	-16382
1990	-775
2190	-828
2390	97
2590	-1020
2790	523
2990	-2658
3190	-919
3390	365
3590	-850
3790	-193
3990	259
4190	-6518
4390	-868
4590	-14497
4790	-474
4990	-7071
5190	-10
191	-1548
391	71
591	-3502
791	-149
991	-1721
1191	228
1391	-256
1591	257
1791	-60
1991	-530
2191	-257
2391	60
2591	-1594
2791	-2380
2991	-1189
3191	126
3391	-889
3591	-5467
3791	-193
3991	-2977
4191	60
4391	-1285
4591	-2011
4791	-237
4991	-1857
5191	-325
192	-1014
392	210
592	-807
792	-1079
992	-192
1192	-1470
1392	-18461
1592	342
1992	-2355
2192	-807
2392	313
2592	110
2792	259
2992	-1708
3192	921
3392	-134
3592	187
3792	458
3992	-8253
4192	-411
4392	587
4592	-628
4992	-717
5192	763
193	-728
393	-561
593	-262
793	713
993	-2115
1193	-1767
1393	-3468
1593	-1223
1793	125
1993	735
2193	436
2393	-2110
2593	63
2793	-1404
2993	1314
3193	-1353
3393	-1637
3593	-4445
3793	124
3993	-6374
4193	-2262
4393	-94
4593	1164
4793	-4295
4993	-11589
5193	323
194	-2404
394	-5495
594	-1786
994	-146
1194	-1279
1394	-3629
1594	-822
1794	-1508
1994	-4726
2194	-59
2594	351
2794	547
2994	753
3194	659
3394	-31226
3594	-815
3794	-1667
3994	-3787
4194	-921
4394	-3371
4594	-1249
4794	-148
4994	-29225
5194	-310
195	-2814
595	-1102
795	-3234
995	-20492
1195	444
1395	-1072
1595	-3794
1795	-101
1995	-1191
2195	659
2395	-517
2595	-1384
2795	-620
2995	-2184
3195	-691
3395	-355
3595	924
3795	413
3995	596
4395	273
4595	-79
4795	-3097
4995	-16744
5195	-1057
196	-1311
396	-457
596	58
996	-2174
1196	-21105
1396	-2466
1596	-1606
1796	-3
1996	508
2196	-1416
2396	847
2596	-1029
2796	689
2996	-4320
3196	-833
3396	191
3596	-1664
3796	-17685
3996	-2162
4196	-9208
4396	-272
4596	-368
4796	-1919
4996	774
5196	-108
197	-3713
397	1000
597	-3463
797	-2415
997	112
1197	-782
1397	-1910
1597	-1192
1997	359
2197	-681
2397	-1133
2597	-886
2797	-1104
2997	-882
3197	-1481
3397	-3897
3597	180
3797	-815
3997	-73
4197	-1385
4397	-7497
4597	-1746
4797	207
4997	377
5197	-3470
198	-3119
398	818
598	-217
798	499
998	-1396
1198	-247
1398	-34
1598	149
1798	-198
1998	568
2198	-1242
2398	-179
2598	-734
2798	-3807
2998	-453
3198	-944
3398	-4401
3598	-620
3798	1247
3998	325
4198	-5523
4398	-8952
4598	-4447
4798	-62
4998	-1522
5198	372
199	-3398
399	201
599	686
799	103
999	-3361
1199	-269
1399	-1954
1599	325
1799	-737
1999	383
2199	-235
2399	-894
2599	-602
2799	734
2999	-3877
3199	-1126
3399	-8487
3599	-507
3799	-713
3999	-9405
4199	-733
4399	-2194
4599	-1515
4799	-318
4999	-4213
5199	328
0	2758
200	299
400	329
600	-840
800	-1872
1000	-4294
1200	-669
1600	-2490
1800	-3304
2000	-305
2200	-907
2400	-4646
2600	627
2800	2
3000	473
3200	-1554
3400	-5412
3600	528
3800	-1061
4000	-149
4200	-363
4400	-5745
4600	-748
4800	556
5000	-3095
5200	-3735
1	-9986
201	-2360
401	321
601	-637
801	480
1001	-8540
1201	-4510
1401	-1906
1601	-2695
1801	-2660
2001	338
2201	-6297
2401	358
2601	-5757
2801	1329
3001	-897
3201	-456
3401	-6370
3601	-208
3801	-2255
4001	160
4201	-7397
4401	-4839
4601	-6586
4801	346
5001	-745
5201	-762
2	-4653
202	530
402	451
602	-420
802	-186
1002	-6057
1202	467
1402	321
1602	-4271
1802	-915
2002	-7467
2202	-765
2402	-387
2602	348
2802	-18571
3002	-2120
3202	-1735
3402	646
3602	-1330
3802	-604
4002	-1471
4202	-5687
4402	-7337
4602	-242
4802	507
5002	-5222
5202	-785
3	-4514
203	-1449
403	573
603	-2603
803	-451
1003	6
1203	214
1403	-1260
1603	-2912
1803	-1923
2003	-15
2203	-2001
2403	-1542
2603	-29400
2803	-185
3003	289
3403	-31843
3603	-2164
3803	-908
4003	-2080
4203	313
4403	544
4603	-992
4803	28
5003	-253
5203	-1946
4	-2585
204	-14797
404	940
604	285
804	-357
1004	303
1204	-643
1404	-34807
1604	-245
1804	491
2004	494
2204	-3591
2404	365
2604	-183
2804	801
3004	-3992
3204	-575
3404	-2792
3604	188
3804	569
4004	53
4204	-4490
4404	-1251
4604	-10744
4804	-1269
5004	515
5204	29
5	-4189
205	-769
405	-857
605	-2397
805	324
1005	-1063
1205	421
1405	-5893
1605	-1655
1805	560
2005	675
2205	-2014
2405	-31
2605	-110
2805	-2727
3005	-1111
3205	-7313
3405	-1474
3605	-56
3805	-1039
4005	-968
4205	-92
4405	-5452
4605	-486
4805	-1534
5005	-6744
5205	492
6	-3662
206	-280
406	707
606	-3386
806	-674
1006	-84
1206	-356
1406	-4043
1606	-390
1806	-40
2006	-2362
2206	-2304
2406	1030
2606	-26693
2806	-1743
3006	-2439
3206	-4213
3406	-3500
3606	-5542
3806	-154
4006	-4439
4206	-3179
4406	-1377
4606	-1401
4806	-4759
5006	-3544
5206	-1642
7	-1757
207	-1646
407	262
607	172
807	-7690
1007	-2589
1207	309
1407	69
1607	-1567
1807	-4463
2007	-427
2207	-1046
2407	-3739
2607	-1996
2807	-214
3007	-1719
3207	16
3607	455
3807	202
4207	-1577
4407	-4412
4607	-601
4807	-312
5007	-1245
5207	-2899
8	-793
208	-3296
408	186
608	-1673
808	205
1008	-897
1208	-669
1408	-1179
1608	-3540
1808	-36250
2008	-447
2208	-1220
2408	-826
2608	-31492
2808	-81
3008	680
3408	207
3608	536
3808	-1146
4008	-2801
4208	-2660
4408	-6748
4608	-946
4808	-731
5008	-1907
9	-2858
209	-1240
409	237
609	-926
809	-1103
1009	-539
1209	339
1409	-5014
1609	-12017
1809	-35513
2009	-34227
2209	640
2609	137
2809	516
3009	123
3209	-771
3409	-31500
3609	444
3809	-403
4009	-1663
4209	42
4409	-34
4609	-949
5009	-1518
5209	-126
10	-4775
210	-3857
410	310
610	323
810	475
1010	-3865
1210	-39
1410	-4083
1610	-742
1810	1532
2010	-407
2210	-2148
2410	-972
